"Date","Price","lag2","lag3","lag4","lag5"
2014-01-01,98.7,98.7,98.7,98.7,98.7
2014-01-02,95.44,98.7,98.7,98.7,98.7
2014-01-03,93.96,98.7,98.7,98.7,98.7
2014-01-04,93.7833333333333,95.44,98.7,98.7,98.7
2014-01-05,93.6066666666667,93.96,95.44,98.7,98.7
2014-01-06,93.43,93.7833333333333,93.96,95.44,98.7
2014-01-07,93.67,93.6066666666667,93.7833333333333,93.96,95.44
2014-01-08,92.33,93.43,93.6066666666667,93.7833333333333,93.96
2014-01-09,91.66,93.67,93.43,93.6066666666667,93.7833333333333
2014-01-10,92.72,92.33,93.67,93.43,93.6066666666667
2014-01-11,92.4133333333333,91.66,92.33,93.67,93.43
2014-01-12,92.1066666666667,92.72,91.66,92.33,93.67
2014-01-13,91.8,92.4133333333333,92.72,91.66,92.33
2014-01-14,92.59,92.1066666666667,92.4133333333333,92.72,91.66
2014-01-15,94.17,91.8,92.1066666666667,92.4133333333333,92.72
2014-01-16,93.96,92.59,91.8,92.1066666666667,92.4133333333333
2014-01-17,94.37,94.17,92.59,91.8,92.1066666666667
2014-01-18,94.2233333333333,93.96,94.17,92.59,91.8
2014-01-19,94.0766666666667,94.37,93.96,94.17,92.59
2014-01-20,93.93,94.2233333333333,94.37,93.96,94.17
2014-01-21,94.99,94.0766666666667,94.2233333333333,94.37,93.96
2014-01-22,96.73,93.93,94.0766666666667,94.2233333333333,94.37
2014-01-23,97.32,94.99,93.93,94.0766666666667,94.2233333333333
2014-01-24,96.64,96.73,94.99,93.93,94.0766666666667
2014-01-25,96.3333333333333,97.32,96.73,94.99,93.93
2014-01-26,96.0266666666667,96.64,97.32,96.73,94.99
2014-01-27,95.72,96.3333333333333,96.64,97.32,96.73
2014-01-28,97.41,96.0266666666667,96.3333333333333,96.64,97.32
2014-01-29,97.36,95.72,96.0266666666667,96.3333333333333,96.64
2014-01-30,98.23,97.41,95.72,96.0266666666667,96.3333333333333
2014-01-31,97.49,97.36,97.41,95.72,96.0266666666667
2014-02-01,97.1366666666667,98.23,97.36,97.41,95.72
2014-02-02,96.7833333333333,97.49,98.23,97.36,97.41
2014-02-03,96.43,97.1366666666667,97.49,98.23,97.36
2014-02-04,97.19,96.7833333333333,97.1366666666667,97.49,98.23
2014-02-05,97.38,96.43,96.7833333333333,97.1366666666667,97.49
2014-02-06,97.84,97.19,96.43,96.7833333333333,97.1366666666667
2014-02-07,99.88,97.38,97.19,96.43,96.7833333333333
2014-02-08,99.94,97.84,97.38,97.19,96.43
2014-02-09,100,99.88,97.84,97.38,97.19
2014-02-10,100.06,99.94,99.88,97.84,97.38
2014-02-11,99.94,100,99.94,99.88,97.84
2014-02-12,100.37,100.06,100,99.94,99.88
2014-02-13,100.35,99.94,100.06,100,99.94
2014-02-14,100.3,100.37,99.94,100.06,100
2014-02-15,100.393333333333,100.35,100.37,99.94,100.06
2014-02-16,100.486666666667,100.3,100.35,100.37,99.94
2014-02-17,100.58,100.393333333333,100.3,100.35,100.37
2014-02-18,102.43,100.486666666667,100.393333333333,100.3,100.35
2014-02-19,103.31,100.58,100.486666666667,100.393333333333,100.3
2014-02-20,102.92,102.43,100.58,100.486666666667,100.393333333333
2014-02-21,102.2,103.31,102.43,100.58,100.486666666667
2014-02-22,102.406666666667,102.92,103.31,102.43,100.58
2014-02-23,102.613333333333,102.2,102.92,103.31,102.43
2014-02-24,102.82,102.406666666667,102.2,102.92,103.31
2014-02-25,101.83,102.613333333333,102.406666666667,102.2,102.92
2014-02-26,102.59,102.82,102.613333333333,102.406666666667,102.2
2014-02-27,102.4,101.83,102.82,102.613333333333,102.406666666667
2014-02-28,102.59,102.59,101.83,102.82,102.613333333333
2014-03-01,103.366666666667,102.4,102.59,101.83,102.82
2014-03-02,104.143333333333,102.59,102.4,102.59,101.83
2014-03-03,104.92,103.366666666667,102.59,102.4,102.59
2014-03-04,103.33,104.143333333333,103.366666666667,102.59,102.4
2014-03-05,101.45,104.92,104.143333333333,103.366666666667,102.59
2014-03-06,101.56,103.33,104.92,104.143333333333,103.366666666667
2014-03-07,102.58,101.45,103.33,104.92,104.143333333333
2014-03-08,102.093333333333,101.56,101.45,103.33,104.92
2014-03-09,101.606666666667,102.58,101.56,101.45,103.33
2014-03-10,101.12,102.093333333333,102.58,101.56,101.45
2014-03-11,100.03,101.606666666667,102.093333333333,102.58,101.56
2014-03-12,97.99,101.12,101.606666666667,102.093333333333,102.58
2014-03-13,98.2,100.03,101.12,101.606666666667,102.093333333333
2014-03-14,98.89,97.99,100.03,101.12,101.606666666667
2014-03-15,98.62,98.2,97.99,100.03,101.12
2014-03-16,98.35,98.89,98.2,97.99,100.03
2014-03-17,98.08,98.62,98.89,98.2,97.99
2014-03-18,99.7,98.35,98.62,98.89,98.2
2014-03-19,100.37,98.08,98.35,98.62,98.89
2014-03-20,99.43,99.7,98.08,98.35,98.62
2014-03-21,99.46,100.37,99.7,98.08,98.35
2014-03-22,99.5066666666667,99.43,100.37,99.7,98.08
2014-03-23,99.5533333333333,99.46,99.43,100.37,99.7
2014-03-24,99.6,99.5066666666667,99.46,99.43,100.37
2014-03-25,99.19,99.5533333333333,99.5066666666667,99.46,99.43
2014-03-26,100.26,99.6,99.5533333333333,99.5066666666667,99.46
2014-03-27,101.28,99.19,99.6,99.5533333333333,99.5066666666667
2014-03-28,101.67,100.26,99.19,99.6,99.5533333333333
2014-03-29,101.64,101.28,100.26,99.19,99.6
2014-03-30,101.61,101.67,101.28,100.26,99.19
2014-03-31,101.58,101.64,101.67,101.28,100.26
2014-04-01,99.74,101.61,101.64,101.67,101.28
2014-04-02,99.62,101.58,101.61,101.64,101.67
2014-04-03,100.29,99.74,101.58,101.61,101.64
2014-04-04,101.14,99.62,99.74,101.58,101.61
2014-04-05,100.906666666667,100.29,99.62,99.74,101.58
2014-04-06,100.673333333333,101.14,100.29,99.62,99.74
2014-04-07,100.44,100.906666666667,101.14,100.29,99.62
2014-04-08,102.56,100.673333333333,100.906666666667,101.14,100.29
2014-04-09,103.6,100.44,100.673333333333,100.906666666667,101.14
2014-04-10,103.4,102.56,100.44,100.673333333333,100.906666666667
2014-04-11,103.74,103.6,102.56,100.44,100.673333333333
2014-04-12,103.843333333333,103.4,103.6,102.56,100.44
2014-04-13,103.946666666667,103.74,103.4,103.6,102.56
2014-04-14,104.05,103.843333333333,103.74,103.4,103.6
2014-04-15,103.75,103.946666666667,103.843333333333,103.74,103.4
2014-04-16,103.76,104.05,103.946666666667,103.843333333333,103.74
2014-04-17,104.3,103.75,104.05,103.946666666667,103.843333333333
2014-04-18,104.3175,103.76,103.75,104.05,103.946666666667
2014-04-19,104.335,104.3,103.76,103.75,104.05
2014-04-20,104.3525,104.3175,104.3,103.76,103.75
2014-04-21,104.37,104.335,104.3175,104.3,103.76
2014-04-22,102.13,104.3525,104.335,104.3175,104.3
2014-04-23,101.44,104.37,104.3525,104.335,104.3175
2014-04-24,101.94,102.13,104.37,104.3525,104.335
2014-04-25,100.6,101.44,102.13,104.37,104.3525
2014-04-26,100.68,101.94,101.44,102.13,104.37
2014-04-27,100.76,100.6,101.94,101.44,102.13
2014-04-28,100.84,100.68,100.6,101.94,101.44
2014-04-29,101.28,100.76,100.68,100.6,101.94
2014-04-30,99.74,100.84,100.76,100.68,100.6
2014-05-01,99.42,101.28,100.84,100.76,100.68
2014-05-02,99.76,99.74,101.28,100.84,100.76
2014-05-03,99.6666666666667,99.42,99.74,101.28,100.84
2014-05-04,99.5733333333333,99.76,99.42,99.74,101.28
2014-05-05,99.48,99.6666666666667,99.76,99.42,99.74
2014-05-06,99.5,99.5733333333333,99.6666666666667,99.76,99.42
2014-05-07,100.77,99.48,99.5733333333333,99.6666666666667,99.76
2014-05-08,100.26,99.5,99.48,99.5733333333333,99.6666666666667
2014-05-09,99.99,100.77,99.5,99.48,99.5733333333333
2014-05-10,100.19,100.26,100.77,99.5,99.48
2014-05-11,100.39,99.99,100.26,100.77,99.5
2014-05-12,100.59,100.19,99.99,100.26,100.77
2014-05-13,101.7,100.39,100.19,99.99,100.26
2014-05-14,102.37,100.59,100.39,100.19,99.99
2014-05-15,101.5,101.7,100.59,100.39,100.19
2014-05-16,102.02,102.37,101.7,100.59,100.39
2014-05-17,102.216666666667,101.5,102.37,101.7,100.59
2014-05-18,102.413333333333,102.02,101.5,102.37,101.7
2014-05-19,102.61,102.216666666667,102.02,101.5,102.37
2014-05-20,102.44,102.413333333333,102.216666666667,102.02,101.5
2014-05-21,104.07,102.61,102.413333333333,102.216666666667,102.02
2014-05-22,103.74,102.44,102.61,102.413333333333,102.216666666667
2014-05-23,104.35,104.07,102.44,102.61,102.413333333333
2014-05-24,104.326666666667,103.74,104.07,102.44,102.61
2014-05-25,104.303333333333,104.35,103.74,104.07,102.44
2014-05-26,104.28,104.326666666667,104.35,103.74,104.07
2014-05-27,104.11,104.303333333333,104.326666666667,104.35,103.74
2014-05-28,102.72,104.28,104.303333333333,104.326666666667,104.35
2014-05-29,103.58,104.11,104.28,104.303333333333,104.326666666667
2014-05-30,102.71,102.72,104.11,104.28,104.303333333333
2014-05-31,102.63,103.58,102.72,104.11,104.28
2014-06-01,102.55,102.71,103.58,102.72,104.11
2014-06-02,102.47,102.63,102.71,103.58,102.72
2014-06-03,102.66,102.55,102.63,102.71,103.58
2014-06-04,102.64,102.47,102.55,102.63,102.71
2014-06-05,102.48,102.66,102.47,102.55,102.63
2014-06-06,102.66,102.64,102.66,102.47,102.55
2014-06-07,103.243333333333,102.48,102.64,102.66,102.47
2014-06-08,103.826666666667,102.66,102.48,102.64,102.66
2014-06-09,104.41,103.243333333333,102.66,102.48,102.64
2014-06-10,104.35,103.826666666667,103.243333333333,102.66,102.48
2014-06-11,104.4,104.41,103.826666666667,103.243333333333,102.66
2014-06-12,106.53,104.35,104.41,103.826666666667,103.243333333333
2014-06-13,106.91,104.4,104.35,104.41,103.826666666667
2014-06-14,106.906666666667,106.53,104.4,104.35,104.41
2014-06-15,106.903333333333,106.91,106.53,104.4,104.35
2014-06-16,106.9,106.906666666667,106.91,106.53,104.4
2014-06-17,106.36,106.903333333333,106.906666666667,106.91,106.53
2014-06-18,105.97,106.9,106.903333333333,106.906666666667,106.91
2014-06-19,106.43,106.36,106.9,106.903333333333,106.906666666667
2014-06-20,107.26,105.97,106.36,106.9,106.903333333333
2014-06-21,106.896666666667,106.43,105.97,106.36,106.9
2014-06-22,106.533333333333,107.26,106.43,105.97,106.36
2014-06-23,106.17,106.896666666667,107.26,106.43,105.97
2014-06-24,106.03,106.533333333333,106.896666666667,107.26,106.43
2014-06-25,106.5,106.17,106.533333333333,106.896666666667,107.26
2014-06-26,105.84,106.03,106.17,106.533333333333,106.896666666667
2014-06-27,105.74,106.5,106.03,106.17,106.533333333333
2014-06-28,105.616666666667,105.84,106.5,106.03,106.17
2014-06-29,105.493333333333,105.74,105.84,106.5,106.03
2014-06-30,105.37,105.616666666667,105.74,105.84,106.5
2014-07-01,105.34,105.493333333333,105.616666666667,105.74,105.84
2014-07-02,104.48,105.37,105.493333333333,105.616666666667,105.74
2014-07-03,104.06,105.34,105.37,105.493333333333,105.616666666667
2014-07-04,103.76,104.48,105.34,105.37,105.493333333333
2014-07-05,103.683333333333,104.06,104.48,105.34,105.37
2014-07-06,103.606666666667,103.76,104.06,104.48,105.34
2014-07-07,103.53,103.683333333333,103.76,104.06,104.48
2014-07-08,103.4,103.606666666667,103.683333333333,103.76,104.06
2014-07-09,102.29,103.53,103.606666666667,103.683333333333,103.76
2014-07-10,102.93,103.4,103.53,103.606666666667,103.683333333333
2014-07-11,100.83,102.29,103.4,103.53,103.606666666667
2014-07-12,100.856666666667,102.93,102.29,103.4,103.53
2014-07-13,100.883333333333,100.83,102.93,102.29,103.4
2014-07-14,100.91,100.856666666667,100.83,102.93,102.29
2014-07-15,99.96,100.883333333333,100.856666666667,100.83,102.93
2014-07-16,101.2,100.91,100.883333333333,100.856666666667,100.83
2014-07-17,103.19,99.96,100.91,100.883333333333,100.856666666667
2014-07-18,103.13,101.2,99.96,100.91,100.883333333333
2014-07-19,103.616666666667,103.19,101.2,99.96,100.91
2014-07-20,104.103333333333,103.13,103.19,101.2,99.96
2014-07-21,104.59,103.616666666667,103.13,103.19,101.2
2014-07-22,104.42,104.103333333333,103.616666666667,103.13,103.19
2014-07-23,103.12,104.59,104.103333333333,103.616666666667,103.13
2014-07-24,102.07,104.42,104.59,104.103333333333,103.616666666667
2014-07-25,102.09,103.12,104.42,104.59,104.103333333333
2014-07-26,101.95,102.07,103.12,104.42,104.59
2014-07-27,101.81,102.09,102.07,103.12,104.42
2014-07-28,101.67,101.95,102.09,102.07,103.12
2014-07-29,100.97,101.81,101.95,102.09,102.07
2014-07-30,100.27,101.67,101.81,101.95,102.09
2014-07-31,98.17,100.97,101.67,101.81,101.95
2014-08-01,97.88,100.27,100.97,101.67,101.81
2014-08-02,98.0166666666667,98.17,100.27,100.97,101.67
2014-08-03,98.1533333333333,97.88,98.17,100.27,100.97
2014-08-04,98.29,98.0166666666667,97.88,98.17,100.27
2014-08-05,97.38,98.1533333333333,98.0166666666667,97.88,98.17
2014-08-06,96.92,98.29,98.1533333333333,98.0166666666667,97.88
2014-08-07,97.34,97.38,98.29,98.1533333333333,98.0166666666667
2014-08-08,97.65,96.92,97.38,98.29,98.1533333333333
2014-08-09,97.7933333333333,97.34,96.92,97.38,98.29
2014-08-10,97.9366666666667,97.65,97.34,96.92,97.38
2014-08-11,98.08,97.7933333333333,97.65,97.34,96.92
2014-08-12,97.37,97.9366666666667,97.7933333333333,97.65,97.34
2014-08-13,97.59,98.08,97.9366666666667,97.7933333333333,97.65
2014-08-14,95.58,97.37,98.08,97.9366666666667,97.7933333333333
2014-08-15,97.35,97.59,97.37,98.08,97.9366666666667
2014-08-16,97.0366666666667,95.58,97.59,97.37,98.08
2014-08-17,96.7233333333333,97.35,95.58,97.59,97.37
2014-08-18,96.41,97.0366666666667,97.35,95.58,97.59
2014-08-19,94.48,96.7233333333333,97.0366666666667,97.35,95.58
2014-08-20,96.07,96.41,96.7233333333333,97.0366666666667,97.35
2014-08-21,93.96,94.48,96.41,96.7233333333333,97.0366666666667
2014-08-22,93.65,96.07,94.48,96.41,96.7233333333333
2014-08-23,93.55,93.96,96.07,94.48,96.41
2014-08-24,93.45,93.65,93.96,96.07,94.48
2014-08-25,93.35,93.55,93.65,93.96,96.07
2014-08-26,93.86,93.45,93.55,93.65,93.96
2014-08-27,93.88,93.35,93.45,93.55,93.65
2014-08-28,94.55,93.86,93.35,93.45,93.55
2014-08-29,95.96,93.88,93.86,93.35,93.45
2014-08-30,95.9166666666667,94.55,93.88,93.86,93.35
2014-08-31,95.8733333333333,95.96,94.55,93.88,93.86
2014-09-01,95.83,95.9166666666667,95.96,94.55,93.88
2014-09-02,92.88,95.8733333333333,95.9166666666667,95.96,94.55
2014-09-03,95.54,95.83,95.8733333333333,95.9166666666667,95.96
2014-09-04,94.45,92.88,95.83,95.8733333333333,95.9166666666667
2014-09-05,93.29,95.54,92.88,95.83,95.8733333333333
2014-09-06,93.08,94.45,95.54,92.88,95.83
2014-09-07,92.87,93.29,94.45,95.54,92.88
2014-09-08,92.66,93.08,93.29,94.45,95.54
2014-09-09,92.75,92.87,93.08,93.29,94.45
2014-09-10,91.67,92.66,92.87,93.08,93.29
2014-09-11,92.83,92.75,92.66,92.87,93.08
2014-09-12,92.27,91.67,92.75,92.66,92.87
2014-09-13,92.4866666666667,92.83,91.67,92.75,92.66
2014-09-14,92.7033333333333,92.27,92.83,91.67,92.75
2014-09-15,92.92,92.4866666666667,92.27,92.83,91.67
2014-09-16,94.88,92.7033333333333,92.4866666666667,92.27,92.83
2014-09-17,94.42,92.92,92.7033333333333,92.4866666666667,92.27
2014-09-18,93.07,94.88,92.92,92.7033333333333,92.4866666666667
2014-09-19,92.41,94.42,94.88,92.92,92.7033333333333
2014-09-20,92.1133333333333,93.07,94.42,94.88,92.92
2014-09-21,91.8166666666667,92.41,93.07,94.42,94.88
2014-09-22,91.52,92.1133333333333,92.41,93.07,94.42
2014-09-23,91.56,91.8166666666667,92.1133333333333,92.41,93.07
2014-09-24,92.8,91.52,91.8166666666667,92.1133333333333,92.41
2014-09-25,92.53,91.56,91.52,91.8166666666667,92.1133333333333
2014-09-26,93.54,92.8,91.56,91.52,91.8166666666667
2014-09-27,93.8833333333333,92.53,92.8,91.56,91.52
2014-09-28,94.2266666666667,93.54,92.53,92.8,91.56
2014-09-29,94.57,93.8833333333333,93.54,92.53,92.8
2014-09-30,91.16,94.2266666666667,93.8833333333333,93.54,92.53
2014-10-01,90.73,94.57,94.2266666666667,93.8833333333333,93.54
2014-10-02,91.01,91.16,94.57,94.2266666666667,93.8833333333333
2014-10-03,89.74,90.73,91.16,94.57,94.2266666666667
2014-10-04,89.94,91.01,90.73,91.16,94.57
2014-10-05,90.14,89.74,91.01,90.73,91.16
2014-10-06,90.34,89.94,89.74,91.01,90.73
2014-10-07,88.85,90.14,89.94,89.74,91.01
2014-10-08,87.31,90.34,90.14,89.94,89.74
2014-10-09,85.77,88.85,90.34,90.14,89.94
2014-10-10,85.82,87.31,88.85,90.34,90.14
2014-10-11,85.7933333333333,85.77,87.31,88.85,90.34
2014-10-12,85.7666666666667,85.82,85.77,87.31,88.85
2014-10-13,85.74,85.7933333333333,85.82,85.77,87.31
2014-10-14,81.84,85.7666666666667,85.7933333333333,85.82,85.77
2014-10-15,81.78,85.74,85.7666666666667,85.7933333333333,85.82
2014-10-16,82.7,81.84,85.74,85.7666666666667,85.7933333333333
2014-10-17,82.75,81.78,81.84,85.74,85.7666666666667
2014-10-18,82.7366666666667,82.7,81.78,81.84,85.74
2014-10-19,82.7233333333333,82.75,82.7,81.78,81.84
2014-10-20,82.71,82.7366666666667,82.75,82.7,81.78
2014-10-21,82.81,82.7233333333333,82.7366666666667,82.75,82.7
2014-10-22,80.52,82.71,82.7233333333333,82.7366666666667,82.75
2014-10-23,82.09,82.81,82.71,82.7233333333333,82.7366666666667
2014-10-24,81.01,80.52,82.81,82.71,82.7233333333333
2014-10-25,81.0066666666667,82.09,80.52,82.81,82.71
2014-10-26,81.0033333333333,81.01,82.09,80.52,82.81
2014-10-27,81,81.0066666666667,81.01,82.09,80.52
2014-10-28,81.42,81.0033333333333,81.0066666666667,81.01,82.09
2014-10-29,82.2,81,81.0033333333333,81.0066666666667,81.01
2014-10-30,81.12,81.42,81,81.0033333333333,81.0066666666667
2014-10-31,80.54,82.2,81.42,81,81.0033333333333
2014-11-01,79.9533333333333,81.12,82.2,81.42,81
2014-11-02,79.3666666666667,80.54,81.12,82.2,81.42
2014-11-03,78.78,79.9533333333333,80.54,81.12,82.2
2014-11-04,77.19,79.3666666666667,79.9533333333333,80.54,81.12
2014-11-05,78.68,78.78,79.3666666666667,79.9533333333333,80.54
2014-11-06,77.91,77.19,78.78,79.3666666666667,79.9533333333333
2014-11-07,78.65,78.68,77.19,78.78,79.3666666666667
2014-11-08,78.2333333333333,77.91,78.68,77.19,78.78
2014-11-09,77.8166666666667,78.65,77.91,78.68,77.19
2014-11-10,77.4,78.2333333333333,78.65,77.91,78.68
2014-11-11,77.94,77.8166666666667,78.2333333333333,78.65,77.91
2014-11-12,77.18,77.4,77.8166666666667,78.2333333333333,78.65
2014-11-13,74.21,77.94,77.4,77.8166666666667,78.2333333333333
2014-11-14,75.82,77.18,77.94,77.4,77.8166666666667
2014-11-15,75.76,74.21,77.18,77.94,77.4
2014-11-16,75.7,75.82,74.21,77.18,77.94
2014-11-17,75.64,75.76,75.82,74.21,77.18
2014-11-18,74.61,75.7,75.76,75.82,74.21
2014-11-19,74.58,75.64,75.7,75.76,75.82
2014-11-20,75.58,74.61,75.64,75.7,75.76
2014-11-21,76.51,74.58,74.61,75.64,75.7
2014-11-22,76.2666666666667,75.58,74.58,74.61,75.64
2014-11-23,76.0233333333333,76.51,75.58,74.58,74.61
